account_number,prop_state,prop_zip,unpaid_balance,interest_rate,loan_type,origination_date,ltv,unique_id,prepayment_score,refinance_score,purchase_score,heloc_score,borrower_persona,new_product_description_refi,new_pi_savings_mo_refi,new_cashout_refi,new_product_description_co,new_pi_savings_mo_co,new_cashout_co,new_product_description_pf,new_pi_savings_mo_pf,new_cashout_pf,new_product_description_pc,new_pi_savings_mo_pc,new_cashout_pc
1448955326,AZ,85382,150000,4,C,9/13/2019,80,2793,200,400,400,400,Downsizer,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955334,NC,27455,200000,4,C,9/13/2019,60,2794,700,100,0,800,Conservative,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448955367,MN,55043,150000,3,C,9/13/2019,60,2795,200,600,700,800,Downsizer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955409,GA,31533,300000,3,C,9/11/2019,40,2796,400,900,700,100,Upgrader,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,50000,30 YR FIXED CONFORMING,0,50000
1448955417,AL,35046,50000,4,C,9/13/2019,20,2797,800,900,500,0,Conservative,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955425,NE,68046,150000,4,C,9/13/2019,40,2798,200,900,100,400,Investor,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,350,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955433,AL,35242,100000,3,C,9/17/2019,20,2799,0,900,600,200,Conservative,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955441,PA,19335,100000,3,C,9/11/2019,60,2800,800,500,600,500,Upgrader,20 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955458,KY,42303,50000,3,C,9/13/2019,20,2801,400,100,100,700,Downsizer,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955474,NC,28269,100000,4,C,9/16/2019,60,2802,500,500,100,300,Downsizer,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955490,AZ,85383,0,3,C,9/16/2019,0,2803,900,100,600,800,Investor,10 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955524,OH,43570,150000,3,C,9/12/2019,80,2804,800,100,300,100,Conservative,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955532,GA,30132,100000,3,C,9/17/2019,60,2805,400,600,100,900,Refinancer,20 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955557,AL,36869,50000,3,C,9/16/2019,60,2806,0,700,300,900,Investor,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955565,NJ,8079,150000,3,C,9/16/2019,60,2807,800,100,900,0,Downsizer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955573,NH,3106,350000,3,C,9/16/2019,60,2808,900,400,100,100,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,0,30 YR FIXED CONFORMING,500,0
1448955581,MI,48173,150000,3,C,9/13/2019,40,2809,400,900,900,0,Conservative,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955599,GA,30078,150000,3,C,9/17/2019,60,2810,700,0,700,300,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955607,CO,80122,150000,3,C,9/16/2019,20,2811,400,800,100,600,Conservative,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955615,TN,37072,100000,3,C,9/17/2019,40,2812,300,700,400,300,Conservative,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955623,CA,93230,100000,3,C,9/18/2019,40,2813,100,600,700,900,Conservative,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,200,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955631,NM,87144,100000,4,C,9/17/2019,60,2814,200,900,200,500,Investor,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955649,MI,48439,100000,3,C,9/18/2019,40,2815,800,900,700,300,Conservative,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955656,CA,90066,100000,2,C,9/18/2019,0,2816,800,0,800,200,Investor,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955698,MO,63755,150000,3,C,9/17/2019,60,2817,600,0,0,600,Downsizer,20 YR FIXED CONFORMING,350,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955730,MA,2346,150000,4,C,9/16/2019,60,2818,300,200,200,0,Conservative,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955748,IL,60607,150000,4,C,9/17/2019,60,2819,800,400,400,200,Upgrader,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,50,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955763,VA,23832,100000,3,C,9/17/2019,40,2820,900,300,0,900,Upgrader,20 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,0,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955797,CO,80906,100000,3,C,9/16/2019,60,2821,900,200,700,400,Upgrader,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955805,GA,30030,100000,3,C,9/13/2019,80,2822,500,700,800,200,Conservative,15 YR FIXED FHA,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955813,AL,36535,200000,3,C,9/17/2019,60,2823,100,900,400,500,Refinancer,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448955870,MO,64856,150000,3,C,9/18/2019,60,2824,500,200,100,700,Investor,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,400,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955888,CA,95448,250000,3,C,9/18/2019,0,2825,0,300,200,700,Upgrader,20 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,150,100000,30 YR FIXED CONFORMING,450,100000
1448955896,NV,89060,150000,4,C,9/17/2019,60,2826,800,900,100,100,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448955920,TX,77008,300000,4,C,9/17/2019,80,2827,900,500,400,200,Upgrader,30 YR FIXED FHA,50,-1,,,,30 YR FIXED FHA,-1,50000,30 YR FIXED CONFORMING,-1,50000
1448955938,AZ,85326,100000,3,C,8/30/2019,40,2828,400,900,0,500,Downsizer,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955979,GA,30313,100000,4,C,9/18/2019,60,2829,400,600,0,500,Conservative,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448955995,MA,1863,100000,3,C,9/18/2019,20,2830,600,0,0,800,Downsizer,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956001,GA,30294,100000,3,C,9/17/2019,60,2831,900,200,500,700,Conservative,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956019,GA,30506,100000,3,C,9/18/2019,60,2832,900,0,200,100,Upgrader,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956027,AZ,85027,50000,5,C,9/18/2019,40,2833,800,500,500,900,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956050,MA,2302,100000,3,C,8/9/2019,40,2834,600,900,500,800,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956068,CO,80120,200000,3,C,9/19/2019,60,2835,500,700,100,800,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,250,150000
1448956092,AR,72537,100000,3,C,9/19/2019,60,2836,100,900,0,200,Refinancer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956100,CA,95648,100000,3,C,9/19/2019,20,2837,800,300,0,300,Investor,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956118,NC,27909,100000,3,C,9/19/2019,40,2838,400,600,700,0,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956126,AZ,85375,100000,3,C,9/16/2019,40,2839,500,500,900,900,Upgrader,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956142,WV,25446,250000,3,C,9/19/2019,60,2840,600,200,600,900,Conservative,20 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,200,100000,30 YR FIXED CONFORMING,500,100000
1448956159,UT,84404,100000,3,C,9/12/2019,20,2841,100,300,400,500,Refinancer,20 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956167,TX,76401,100000,3,C,9/19/2019,60,2842,500,900,900,400,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956175,NJ,8817,150000,3,C,9/23/2019,60,2843,300,200,500,700,Downsizer,20 YR FIXED CONFORMING,400,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956191,CA,92311,100000,3,C,9/23/2019,60,2844,800,600,300,300,Conservative,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956217,MA,1834,150000,3,C,9/24/2019,20,2845,200,0,100,0,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956225,CO,80011,100000,4,C,9/23/2019,40,2846,600,700,600,600,Downsizer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,50,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956233,MD,20774,400000,4,C,9/23/2019,60,2847,600,800,200,300,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448956258,IN,46311,250000,3,C,9/23/2019,60,2848,500,100,200,0,Investor,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,-1,100000,30 YR FIXED CONFORMING,-1,100000
1448956266,CA,92128,400000,3,C,9/23/2019,60,2849,600,300,500,300,Downsizer,30 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,200,-1,30 YR FIXED CONFORMING,500,-1
1448956282,AZ,85338,100000,4,C,9/20/2019,40,2850,100,900,400,900,Investor,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956316,MA,1545,350000,3,C,9/20/2019,40,2851,0,600,900,500,Refinancer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,250,100000,30 YR FIXED FHA,250,0,30 YR FIXED CONFORMING,500,0
1448956332,AZ,85340,100000,4,C,9/24/2019,20,2852,900,100,800,100,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956340,AL,35480,100000,3,C,9/24/2019,60,2853,200,800,900,500,Conservative,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,250,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956357,TX,76273,50000,3,C,9/23/2019,40,2854,200,500,600,200,Upgrader,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956373,AZ,85262,100000,4,C,9/23/2019,20,2855,400,0,600,400,Downsizer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956381,OR,97496,150000,4,C,9/23/2019,60,2856,900,600,700,400,Upgrader,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956407,NC,27616,100000,3,C,9/19/2019,60,2857,200,400,400,900,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956415,IN,46514,150000,4,C,9/23/2019,60,2858,500,700,300,200,Upgrader,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956423,AL,36874,150000,3,C,9/23/2019,20,2859,900,200,600,600,Conservative,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956431,MD,21619,150000,3,C,9/23/2019,60,2860,700,100,800,900,Upgrader,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956456,VA,23188,50000,2,C,9/23/2019,0,2861,800,900,200,100,Refinancer,15 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956464,MI,48192,100000,3,C,9/20/2019,60,2862,300,100,0,200,Upgrader,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956514,CO,80951,150000,3,C,9/20/2019,60,2863,700,700,900,0,Conservative,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956522,CA,91911,150000,3,C,9/23/2019,40,2864,600,0,900,700,Upgrader,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956530,NJ,7885,150000,4,C,9/23/2019,80,2865,0,600,0,600,Downsizer,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956548,KY,40601,150000,3,C,9/23/2019,60,2866,200,600,500,200,Downsizer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956555,FL,34787,100000,3,C,9/23/2019,20,2867,200,500,700,200,Investor,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956589,CA,95687,250000,3,C,9/25/2019,40,2868,200,500,900,600,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,400,100000,30 YR FIXED FHA,0,100000,30 YR FIXED CONFORMING,300,100000
1448956597,MI,48187,150000,4,C,9/25/2019,60,2869,200,400,400,400,Refinancer,20 YR FIXED CONFORMING,450,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956613,FL,34607,100000,3,C,9/25/2019,40,2870,300,500,600,400,Upgrader,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956621,OR,97707,100000,3,C,9/25/2019,20,2871,400,0,400,200,Refinancer,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956647,RI,2840,50000,3,C,9/25/2019,0,2872,700,600,0,500,Upgrader,20 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956654,MI,48312,150000,3,C,9/25/2019,60,2873,0,100,100,900,Investor,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956662,MD,21117,100000,4,C,9/25/2019,60,2874,900,800,0,500,Conservative,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956670,ID,83651,150000,4,C,9/20/2019,60,2875,800,800,300,800,Conservative,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956688,MN,55422,250000,3,C,9/24/2019,80,2876,300,400,400,0,Downsizer,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,100000,30 YR FIXED CONFORMING,-1,100000
1448956738,CA,92344,150000,3,C,9/25/2019,20,2877,700,700,0,500,Downsizer,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956746,CA,92407,100000,4,C,9/25/2019,40,2878,600,0,600,400,Conservative,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956779,VA,20105,450000,2,C,9/23/2019,60,2879,400,900,500,0,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1448956803,MA,1852,100000,4,C,9/23/2019,80,2880,500,500,100,600,Refinancer,30 YR FIXED FHA,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956811,MI,48035,150000,3,C,9/26/2019,80,2881,200,1000,800,500,Conservative,30 YR FIXED FHA,-1,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956845,FL,34983,100000,3,C,9/26/2019,40,2882,300,900,100,0,Investor,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956852,MD,21842,100000,3,C,9/27/2019,40,2883,600,400,200,0,Conservative,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956860,AL,35983,100000,3,C,9/23/2019,60,2884,400,100,400,100,Downsizer,30 YR FIXED CONFORMING,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956878,NV,89113,100000,3,C,8/30/2019,40,2885,200,200,200,0,Conservative,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956886,MT,59701,100000,3,C,9/26/2019,60,2886,800,500,900,800,Investor,20 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448956894,SC,29115,150000,3,C,9/26/2019,80,2887,500,300,0,800,Refinancer,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448956902,NV,89149,200000,3,C,9/26/2019,60,2888,500,900,700,400,Downsizer,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1448958114,NV,89144,150000,3,C,9/27/2019,40,2889,600,500,200,900,Upgrader,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448958122,FL,33771,150000,4,C,9/30/2019,60,2890,600,600,0,0,Upgrader,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448958130,TN,38138,50000,4,C,9/30/2019,20,2891,400,600,100,300,Upgrader,15 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958148,IN,47446,100000,3,C,9/26/2019,60,2892,600,400,400,800,Downsizer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958155,CA,90247,150000,3,C,9/30/2019,20,2893,300,200,600,100,Investor,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448958163,AZ,85213,100000,3,C,9/30/2019,20,2894,400,500,300,300,Investor,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958171,FL,32606,100000,3,C,9/27/2019,60,2895,100,700,300,600,Upgrader,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958197,AL,35758,100000,3,C,9/30/2019,40,2896,900,600,0,700,Conservative,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,200,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958205,MN,55106,100000,3,C,9/30/2019,40,2897,600,400,200,900,Conservative,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958213,IL,60435,100000,2,C,9/26/2019,40,2898,200,100,500,200,Conservative,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,0,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958221,OH,43113,100000,4,C,9/30/2019,60,2899,600,700,700,100,Refinancer,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958270,FL,33076,250000,3,C,9/27/2019,40,2900,800,900,500,300,Investor,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,100000,30 YR FIXED FHA,150,100000,30 YR FIXED CONFORMING,450,100000
1448958288,CA,92882,250000,3,C,9/30/2019,40,2901,100,0,800,700,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,150,100000,30 YR FIXED CONFORMING,450,100000
1448958296,TN,37143,150000,3,C,9/27/2019,40,2902,100,600,300,400,Downsizer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,400,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448958304,NC,28278,200000,3,C,9/27/2019,40,2903,100,600,600,600,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,50,150000,30 YR FIXED CONFORMING,350,150000
1448958320,CO,80020,150000,3,C,9/27/2019,40,2904,300,0,400,100,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448958346,MA,1056,100000,2,C,9/26/2019,60,2905,200,900,400,400,Downsizer,20 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958445,IL,60641,150000,3,C,9/26/2019,60,2906,400,600,300,200,Downsizer,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448958452,IL,60180,150000,3,C,9/30/2019,40,2907,900,400,600,300,Downsizer,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1448958478,TX,75232,100000,3,C,9/26/2019,60,2908,900,500,300,700,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958486,ID,83843,100000,3,C,9/30/2019,60,2909,500,900,600,900,Investor,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958494,IL,60955,100000,3,C,9/30/2019,60,2910,800,900,800,800,Investor,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1448958502,WV,26105,100000,3,C,9/27/2019,60,2911,0,400,700,600,Upgrader,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
